id_individual,employer_id,contribution_year,contribution,num_contribution,mm_contribution,compensation,cont_type,work_area,activity_code
10257,26273,1999,1016,3,101000000100,8470,1,2,36
10257,27401,1999,1492,6,100001101110,12433,1,5,36
10371,25213,1999,1101,4,101000011000,9175,1,3,36
10777,14927,1999,496,7,111111000001,4132,1,1,36
10993,27548,1999,3,2,000011000000,22,1,2,32
11053,,1999,1708,3,,14233,2,4,-9
11077,4195,1999,161,1,000010000000,1343,1,5,36
11077,18218,1999,1779,9,000111111111,14827,1,5,36
11225,13466,1999,3532,6,011111000001,29429,1,1,1
11353,18186,1999,5485,12,111111111111,45711,1,2,1
11603,9357,1999,21,1,010000000000,176,1,3,35
11933,8950,1999,181,1,010000000000,1511,1,2,36
12283,27548,1999,4,2,000011000000,30,1,2,32
12399,29863,1999,353,2,000011000000,2944,1,3,13
13020,4346,1999,707,1,000000000001,5888,1,2,1
13194,11388,1999,49,1,000000000010,491,1,2,1
13205,1452,1999,5888,1,000000000001,49063,1,1,1
13395,422,1999,3650,12,111111111111,36503,1,1,1
13446,24272,1999,691,3,011001000000,5758,1,2,36
13594,17525,1999,361,5,000011111000,3008,1,3,35
13761,23060,1999,1472,2,000000000101,14719,1,1,1
13872,6287,1999,9,1,000000000001,73,1,1,32
13932,21177,1999,1690,9,111111000111,16904,1,2,13
14231,3628,1999,3533,2,000000000110,29438,1,1,1
14453,4161,1999,883,3,000100001001,7355,1,3,36
14693,6287,1999,268,12,111111111111,2675,1,1,32
14702,12048,1999,44,2,010000010000,366,1,2,36
14826,29810,1999,1766,2,000100000001,14719,1,2,1
14834,27773,1999,72,3,101001000000,603,1,3,32
15058,11122,1999,104,3,000000000111,1038,1,1,14
15252,6287,1999,24,7,010110010111,215,1,1,32
15331,12327,1999,49,1,000000000010,491,1,5,1
15415,25979,1999,2061,1,000000000001,17172,1,3,1
15554,,1999,3228,7,,26903,2,3,-9
15588,18283,1999,1756,14,111111110011,14637,1,5,14
15595,17527,1999,117,3,111000000000,977,1,2,36
15601,17514,1999,12,1,010000000000,103,1,1,32
15612,3344,1999,39,1,000000000001,393,1,1,36
15725,20315,1999,2797,5,000011111000,23305,1,3,1
15814,27523,1999,416,7,101111101000,3466,1,4,36
15900,21576,1999,294,1,000000000010,2453,1,2,17
15996,25827,1999,2453,11,111111101111,24532,1,2,1
16223,26821,1999,1611,12,111111111111,13428,1,1,36
16376,20359,1999,101,1,000000000001,844,1,4,14
16764,20845,1999,1818,3,010001000001,15154,1,2,13
16767,19268,1999,100,4,001001001001,1002,1,3,1
16771,8411,1999,159,3,100010100000,1324,1,3,29
16771,29863,1999,180,1,000000000001,1498,1,3,13
16774,30559,1999,23,1,001000000000,194,1,1,26
16774,,1999,2014,6,,16785,2,3,-9
17499,7289,1999,1471,4,001001001001,12257,1,1,1
17864,18805,1999,1923,2,000000000101,19233,1,1,1
17909,,1999,860,2,,7166,2,1,-9
18048,30679,1999,210,6,111100010001,1752,1,1,29
18126,26772,1999,144,4,011101000000,1196,1,1,17
18166,,1999,327,1,,2724,2,1,-9
18224,2092,1999,44,3,001001000001,366,1,2,36
18224,16114,1999,91,3,000000110100,914,1,2,29
18224,26066,1999,167,7,011110100011,1390,1,2,13
18438,,1999,170,6,,1420,2,1,-9
18613,6551,1999,2944,1,000000000001,24532,1,1,1
18761,28881,1999,245,1,000000000001,2453,1,1,1
19091,27951,1999,10,1,000000000001,98,1,1,36
19205,6287,1999,18,7,011011000111,151,1,1,32
19217,6097,1999,426,8,111111110000,3549,1,4,36
19318,22490,1999,142,1,000000100000,1179,1,3,36
19470,11301,1999,802,6,111111000000,6680,1,3,36
19738,27473,1999,1236,3,111000000000,10303,1,2,13
19952,7845,1999,172,1,000100000000,1720,1,2,1
20792,23135,1999,46,2,000001100000,387,1,1,26
21039,14705,1999,301,2,000000000001,2505,1,3,36
21180,6090,1999,4508,13,111111111111,37568,1,2,32
21225,26043,1999,155,6,010101010011,1291,1,3,36
21524,28820,1999,197,3,000000000111,1640,1,3,14
21536,25322,1999,253,1,000000000100,2105,1,3,14
21536,30312,1999,360,7,000011110111,3000,1,3,17
21695,1611,1999,638,8,001111001111,6383,1,2,1
22004,25945,1999,531,4,001001001001,5309,1,2,1
22012,,1999,615,2,,5126,2,3,-9
22071,8986,1999,1001,1,000000000001,8341,1,4,36
22150,27548,1999,183,12,111111111111,1528,1,2,32
22288,28998,1999,41,1,010000000000,341,1,1,36
22529,12573,1999,8,1,100000000000,65,1,2,3
22529,20619,1999,40,8,001111101101,403,1,1,3
22633,2836,1999,1134,6,111000000101,11341,1,1,1
22686,9127,1999,89,1,000000010000,745,1,1,20
22693,9499,1999,12,1,000000000001,124,1,1,1
22693,14495,1999,74,1,000000000001,739,1,1,1
22693,16669,1999,883,2,100000100000,8831,1,1,36
22859,27858,1999,3516,10,101111101101,29300,1,2,1
22955,28277,1999,23,2,000010001000,232,1,1,36
23104,27548,1999,20,4,000000110110,168,1,2,32
23300,5496,1999,62,1,001000000000,516,1,2,14
23300,14208,1999,217,7,011101101000,1812,1,2,14
23300,15768,1999,118,1,000000000001,981,1,2,14
23300,22009,1999,236,1,000000000001,1963,1,2,14
23614,23580,1999,1758,11,111111101111,14650,1,1,36
23714,25786,1999,142,4,111000010000,1179,1,3,3
23799,11003,1999,3712,11,011111111111,30936,1,2,1
24088,26752,1999,95,2,000000000011,792,1,2,14
24170,20198,1999,686,3,000100000001,5720,1,1,14
24252,14119,1999,182,3,001110000000,1515,1,2,13
24642,3862,1999,736,1,000000000001,6133,1,1,1
24642,4940,1999,2944,3,000001001001,24532,1,1,36
24642,10401,1999,890,1,000000000010,7420,1,1,1
24642,28026,1999,707,1,000000000001,5888,1,1,36
24915,14353,1999,309,1,000100000000,2578,1,1,14
25160,23272,1999,49,1,000000000001,491,1,3,1
25389,1910,1999,292,6,000001100111,2436,1,1,17
25863,2676,1999,57,1,000100000000,573,1,1,13
25863,15028,1999,123,1,100000000000,1227,1,1,36
25863,15712,1999,240,1,000000000100,2402,1,1,13
25868,21436,1999,657,12,111111111111,6569,1,4,36
26328,10045,1999,573,3,000100010010,5733,1,2,1
26335,24766,1999,80,1,000001000000,663,1,4,14
26335,30266,1999,783,2,000000100001,7835,1,4,36
26501,22206,1999,3743,12,111111111111,31194,1,3,1
27255,27348,1999,868,11,011111111111,7231,1,3,36
27284,20132,1999,1472,3,001000010001,12266,1,1,1
27317,1725,1999,51,1,000000000001,422,1,2,3
27427,30548,1999,856,2,000000000010,8563,1,4,5
27541,19237,1999,56,1,000100000000,558,1,3,36
27950,16923,1999,8800,6,111111000000,73332,1,2,1
28001,19081,1999,1963,2,000001000100,19625,1,1,36
28010,2190,1999,707,3,111000000000,5888,1,2,1
28053,6287,1999,61,9,111110001111,615,1,1,32
28094,13900,1999,1276,2,000000001100,12756,1,2,1
28189,12805,1999,723,4,010010100010,6025,1,1,36
28225,,1999,97,1,,805,2,4,-9
28731,,1999,8815,13,,73462,2,3,-9
28772,30959,1999,2520,3,000001000011,21003,1,1,1
28881,3769,1999,3677,4,001000110100,30643,1,1,34
28908,24895,1999,1227,4,001001001001,12266,1,1,36
29189,,1999,1229,3,,10239,2,1,-9
29447,6287,1999,19,4,010100000110,159,1,1,32
29827,6082,1999,197,1,000001000000,1644,1,3,35
29827,24941,1999,322,2,110000000000,2681,1,3,35
30457,3930,1999,232,3,111000000000,1932,1,5,36
30473,,1999,5860,3,,48835,2,2,-9
30514,4184,1999,900,6,000011101110,7502,1,1,13
30708,24275,1999,526,2,000100000001,5258,1,1,36
31460,15794,1999,4009,3,000001001010,40087,1,1,36
31708,3106,1999,30,2,000000110000,249,1,1,32
31708,16377,1999,23,3,111000000000,189,1,2,32
31739,22044,1999,74,5,000000011111,620,1,3,36
31959,28642,1999,144,4,000000001111,1201,1,1,32
31977,30424,1999,4139,4,000101000101,34495,1,3,36
32306,9568,1999,1413,6,011001010101,11775,1,1,36
32469,28773,1999,156,6,000001111110,1304,1,3,18
32571,13852,1999,674,4,000000011110,5621,1,1,35
32593,27014,1999,457,5,000000110111,3809,1,1,36
32743,6697,1999,7127,5,000100100101,59393,1,1,1
33080,11930,1999,2944,3,000001000110,24532,1,1,1
33240,24848,1999,1562,12,111111111111,15618,1,2,1
33294,26637,1999,491,1,000000100000,4906,1,1,36
33785,14005,1999,1816,11,011111111111,15132,1,3,1
33828,2455,1999,192,3,001000100010,1921,1,1,36
33906,,1999,257,1,,2143,2,5,-9
33997,15994,1999,5888,1,000000000001,49063,1,3,34
34139,18370,1999,2453,2,000000100010,24532,1,3,13
34254,9943,1999,561,11,011111111111,4678,1,1,36
34713,6287,1999,4,2,000000000011,34,1,1,32
34841,7492,1999,589,2,000000100001,5888,1,2,1
34872,21960,1999,108,1,000000000010,899,1,2,36
35104,23144,1999,2215,11,111111111110,18456,1,2,13
35157,30467,1999,958,1,000000000001,9575,1,1,36
35262,1257,1999,4757,4,000010001001,39638,1,2,1
35307,,1999,1857,3,,15472,2,1,-9
35311,28517,1999,891,12,111111111111,7423,1,3,36
35353,26168,1999,249,2,000000000011,2079,1,1,36
35786,6497,1999,2778,12,111111111111,27780,1,1,36
35977,28698,1999,589,1,000010000000,4906,1,4,36
36195,12685,1999,682,6,000111111000,5681,1,3,36
36693,2638,1999,112,6,000000111111,930,1,3,14
36693,24960,1999,123,7,000001111111,1024,1,3,14
36749,21505,1999,319,1,000000000010,3187,1,2,1
36975,,1999,1577,3,,13140,2,1,-9
37079,1507,1999,5299,2,000001000001,44157,1,3,1
37163,12932,1999,421,3,000100010001,3508,1,4,36
37214,28369,1999,8800,2,001000100000,73332,1,2,1
37242,,1999,2095,7,,17456,2,3,-9
37417,26779,1999,491,2,000001000001,4906,1,3,1
37449,,1999,1430,3,,11913,2,2,-9
37738,3314,1999,934,9,011100111111,9343,1,1,1
38623,7479,1999,886,12,111111111111,8862,1,3,1
38702,13370,1999,59,1,100000000000,491,1,1,32
38722,30480,1999,1513,13,111111111111,12610,1,2,36
38787,,1999,1782,12,,14848,2,1,-9
38818,,1999,3781,1,,31508,2,1,-9
38863,1250,1999,3615,2,000100000001,36147,1,2,1
38863,8412,1999,54,1,000000001000,542,1,2,1
38863,12165,1999,128,1,000000000001,1276,1,2,1
38863,14202,1999,29,1,000100000000,294,1,2,1
38863,21719,1999,3,1,000000000001,26,1,2,1
38863,21916,1999,145,1,000000000001,1451,1,2,1
39009,6287,1999,1,1,100000000000,9,1,1,32
39138,7663,1999,843,3,000011000001,7028,1,1,36
39211,19762,1999,34,1,000010000000,280,1,3,20
39269,28241,1999,1374,1,000000000001,13738,1,1,1
39273,14439,1999,115,1,100000000000,1147,1,3,36
39360,2990,1999,310,1,000000000001,2582,1,3,1
39360,4120,1999,589,1,000000000001,4906,1,2,1
39360,20120,1999,1487,1,000000000001,12395,1,4,36
39360,24619,1999,62,1,000000000001,516,1,3,1
39360,29762,1999,6042,3,000101000001,50350,1,3,1
39648,9707,1999,3827,2,000000000011,31891,1,2,1
39972,21924,1999,270,11,111111101111,2247,1,2,32
40008,26783,1999,306,6,111111000000,2552,1,1,14
40242,6497,1999,2830,12,111111111111,28302,1,1,36
40252,28642,1999,252,11,111111101111,2096,1,1,32
41089,4192,1999,2355,1,000000000001,19625,1,3,1
41102,2508,1999,38,1,100000000000,318,1,3,13
41668,6832,1999,219,2,000100001000,1829,1,2,3
41964,7991,1999,5888,12,111111111111,49063,1,1,1
42239,10842,1999,193,11,111111101111,1610,1,1,13
42363,12904,1999,5479,12,111111111111,45655,1,1,1
42572,17939,1999,1554,3,000000000111,12950,1,1,1
42584,23621,1999,736,3,000001001001,7357,1,2,1
42613,,1999,4667,9,,38889,2,3,-9
42616,2347,1999,340,3,000110000000,2836,1,1,13
42623,29860,1999,56,2,000000000110,465,1,3,35
42635,9133,1999,109,1,000000100000,912,1,5,14
42741,,1999,5292,3,,44101,2,1,-9
43507,2803,1999,254,1,000000000100,2117,1,4,13
43602,,1999,1046,4,,8715,2,3,-9
43619,7592,1999,491,1,000000000010,4906,1,1,1
43815,13222,1999,239,2,100000000001,1988,1,3,14
43923,666,1999,98,6,111111000000,817,1,1,36
44338,13771,1999,442,1,000001000000,3680,1,3,35
44339,5714,1999,3533,13,111111111111,29442,1,1,1
44807,4931,1999,123,1,000001000000,1227,1,3,14
44807,18898,1999,451,1,001000000000,4514,1,3,14
45029,18646,1999,1550,9,111111111000,12920,1,3,1
45180,29599,1999,1078,2,100000000010,10778,1,4,1
45309,13334,1999,12,1,100000000000,124,1,3,1
45435,12033,1999,189,2,000001010000,1885,1,3,35
45539,,1999,2931,6,,24424,2,1,-9
45749,28456,1999,515,1,000000000001,5149,1,3,36
45933,21765,1999,2061,1,000000000001,17172,1,5,1
46192,17358,1999,690,4,111000000100,5750,1,1,36
46322,10676,1999,329,7,000111100111,2742,1,2,34
46354,12470,1999,1178,2,001000010000,9813,1,1,1
46409,28642,1999,61,3,000000000111,512,1,1,32
46433,25822,1999,785,1,000000000001,7850,1,3,1
46480,21822,1999,20,1,001000000000,164,1,1,32
46532,4027,1999,4636,12,111111111111,38631,1,1,20
46557,,1999,1360,3,,11332,2,1,-9
47122,1265,1999,1472,11,111110111111,12266,1,3,1
47346,,1999,1396,8,,11633,2,1,-9
47902,6287,1999,21,6,101000001111,207,1,1,32
47938,21180,1999,828,10,110111111101,6903,1,3,36
47965,21279,1999,444,5,111000001001,3701,1,1,13
48086,7020,1999,5768,12,111111111111,48069,1,3,1
48149,18682,1999,2443,2,001000100000,20361,1,1,1
48460,,1999,1228,3,,10230,2,2,-9
49073,29895,1999,129,1,000000000001,1076,1,5,1
49288,13326,1999,2944,1,000000000010,29438,1,2,1
49288,27842,1999,2453,1,000000000010,24532,1,2,1
49376,22342,1999,250,2,110000000000,2083,1,4,36
49434,21722,1999,133,5,000111100000,1110,1,1,36
49547,,1999,1385,2,,11539,2,1,-9
49681,26405,1999,9890,3,111000000000,82418,1,1,13
49813,13222,1999,102,5,001111100000,848,1,3,14
49869,11314,1999,1294,2,000000100010,10785,1,1,36
50034,4649,1999,147,1,000100000000,1227,1,2,13
50034,13736,1999,1344,11,011111111111,11203,1,2,36
50140,17037,1999,2649,11,001111111111,22079,1,3,13
50516,16872,1999,4789,13,111111111111,39905,1,2,1
50993,15407,1999,2042,4,000010100110,17017,1,2,1
51426,,1999,979,3,,8160,2,2,-9
51644,12893,1999,1648,12,011111111111,13733,1,2,13
51759,,1999,359,5,,2991,2,2,-9
51827,6287,1999,11,1,000000000001,90,1,1,32
51961,4796,1999,2304,5,100011010001,19199,1,1,1
52021,26145,1999,4099,8,011111000111,34155,1,1,13
52385,24634,1999,488,4,111100000000,4067,1,3,36
52439,4923,1999,427,8,111111100100,4271,1,2,14
52439,11742,1999,106,8,111111000011,919,1,2,14
52439,23404,1999,1373,6,111111000000,11439,1,2,14
52757,13335,1999,88,1,000000000010,736,1,2,17
52820,22933,1999,220,1,001000000000,1833,1,1,17
53042,5141,1999,589,4,100001000011,5888,1,2,1
53251,2433,1999,45,2,000001000001,379,1,1,32
53553,21635,1999,551,6,111111000000,4592,1,1,36
53997,,1999,418,1,,3486,2,3,-9
54184,27717,1999,8499,1,000000000001,70828,1,2,36
54528,4547,1999,7333,7,001111111000,73332,1,1,1
54559,25215,1999,1178,12,111111111111,11775,1,3,36
54717,29830,1999,589,1,000000000001,4906,1,3,1
54837,,1999,438,3,,3650,2,2,-9
55353,1766,1999,201,2,000101000000,1678,1,4,14
55633,5881,1999,1657,3,001000000110,13811,1,2,1
55633,28301,1999,1690,3,001000001010,14082,1,2,1
55803,25151,1999,1531,12,111111111111,15308,1,2,1
55803,27214,1999,160,1,000000000010,1596,1,2,1
55839,7639,1999,3129,9,111111111000,26071,1,3,1
56074,6287,1999,3,1,001000000000,26,1,1,32
56474,342,1999,589,2,000001000001,5888,1,2,36
56495,28629,1999,2944,1,000000100000,24532,1,1,1
56508,,1999,413,1,,3439,2,4,-9
56643,6090,1999,1886,11,111111111110,15713,1,2,32
56688,600,1999,4169,12,111111111111,34743,1,3,36
57095,,1999,3180,7,,26503,2,3,-9
57098,2635,1999,9801,9,111111111000,81673,1,2,1
57209,10916,1999,572,7,000001111111,4767,1,1,36
57221,28457,1999,205,1,000000000010,1709,1,3,1
57623,27337,1999,128,1,000000000100,1276,1,3,1
57745,12096,1999,144,1,000001000000,1201,1,2,32
58090,4320,1999,1668,9,110011101111,13901,1,2,13
58167,24535,1999,553,3,011100000000,5526,1,2,29
58193,22964,1999,509,5,010110100001,5087,1,2,36
58807,6287,1999,6,1,000000000001,57,1,1,32
59037,13193,1999,1094,6,011000100110,10941,1,3,36
59106,22937,1999,64,2,000000001100,529,1,1,32
59492,14705,1999,660,4,000000101101,5496,1,3,36
59997,3106,1999,20,2,000000101000,196,1,1,32
60235,19215,1999,596,6,111111000000,4967,1,2,36
60263,3106,1999,7,1,000000100000,74,1,1,32
60574,3090,1999,720,9,111111011100,6000,1,1,29
60577,20930,1999,1859,12,111111111111,15494,1,5,1
60901,27548,1999,2,1,100000000000,13,1,2,32
61017,16377,1999,58,4,000001110100,482,1,2,32
61036,,1999,184,1,,1536,2,1,-9
61068,,1999,683,5,,5694,2,4,-9
61088,27548,1999,6,5,011100010100,52,1,2,32
61150,1744,1999,311,5,011111000000,2591,1,2,35
61165,15179,1999,4416,11,100111110011,36798,1,3,1
61172,,1999,4717,11,,39311,2,1,-9
61387,3733,1999,546,3,000100000101,5459,1,2,1
61530,21930,1999,846,5,000111110000,7047,1,3,36
61530,22586,1999,382,3,111000000000,3185,1,3,36
61654,10975,1999,862,11,111111101111,7187,1,1,1
62250,10225,1999,8396,5,000011100110,69967,1,2,1
62413,,1999,754,3,,6284,2,2,-9
62592,3932,1999,736,1,000001000000,7360,1,2,1
62613,1132,1999,4033,4,000100100101,36798,1,1,1
62729,3777,1999,52,5,011011010000,435,1,3,3
62729,26281,1999,34,3,000000000111,284,1,3,3
62886,,1999,17,1,,138,2,5,-9
62891,8215,1999,10,1,000000000001,98,1,2,1
63826,15273,1999,589,1,000000010000,5888,1,2,1
63840,9849,1999,1398,11,101111111111,11646,1,1,36
64044,4920,1999,526,3,001001010000,4381,1,1,34
64113,,1999,1038,5,,8651,2,3,-9
64436,6706,1999,26,1,000000001000,215,1,4,34
64535,7545,1999,145,3,000000001100,1205,1,1,14
64535,12888,1999,231,2,000000000011,1928,1,1,14
64608,23989,1999,288,1,000100000000,2882,1,3,1
64728,19239,1999,8800,10,011111111110,73333,1,1,1
65063,,1999,6357,3,,52971,2,1,-9
65071,,1999,1639,3,,13656,2,2,-9
65785,5562,1999,318,1,100000000000,2651,1,1,29
65785,18694,1999,883,4,000011010001,7360,1,1,36
65793,8328,1999,2443,12,111111111111,20361,1,1,34
65807,18674,1999,373,1,000000000001,3729,1,5,1
65807,22736,1999,1673,11,011111111111,16731,1,5,36
66524,23834,1999,42,2,101000000000,353,1,1,32
66544,15780,1999,1698,11,111111011111,14147,1,2,14
66788,22004,1999,64,2,000000000011,529,1,3,36
66893,15154,1999,3533,1,000000000001,29438,1,3,1
66955,30969,1999,7127,1,000000010000,59393,1,1,1
67218,2433,1999,4,1,000000001000,34,1,1,32
67324,26675,1999,8800,3,000010000101,73337,1,1,1
67484,28685,1999,15,1,001000000000,150,1,1,32
67584,2103,1999,620,3,100000100010,5165,1,3,1
67584,6769,1999,620,3,100000010010,5165,1,3,1
67584,15823,1999,618,2,000000010010,5152,1,3,1
67584,16742,1999,618,2,000000010010,5152,1,3,1
67609,26282,1999,883,2,000000000011,7360,1,3,1
67634,18188,1999,8800,6,011011110000,73333,1,1,1
67720,6287,1999,10,5,000011001101,98,1,1,32
67760,23429,1999,2185,1,000100000000,18205,1,1,36
67768,11682,1999,966,5,000111110000,8048,1,2,36
68257,3165,1999,1242,4,111100000000,10351,1,1,36
68268,,1999,250,2,,2083,2,1,-9
68270,10508,1999,2698,1,000000000001,26985,1,1,1
68270,25286,1999,4635,2,000000001001,46347,1,1,1
68506,,1999,886,5,,7381,2,4,-9
68541,3863,1999,751,3,000100010001,7514,1,5,1
68541,9811,1999,2510,2,101000000000,25100,1,5,13
68541,14879,1999,581,5,001101101000,5810,1,5,36
68541,30340,1999,616,3,000100000000,6159,1,5,36
68545,2824,1999,29,1,000000000010,245,1,4,14
68687,24131,1999,148,2,000000000011,1235,1,2,36
69012,5499,1999,340,5,000001111100,2836,1,3,36
69111,22022,1999,4239,6,010101010101,35326,1,2,1
69467,,1999,172,2,,1437,2,2,-9
69622,26128,1999,153,1,000000000001,1274,1,5,4
70063,7647,1999,115,1,000000000100,1152,1,1,36
70103,15862,1999,2646,12,111111111111,22053,1,2,1
70155,27256,1999,124,2,000000000011,1037,1,1,36
70381,3656,1999,2555,14,011001110111,21291,1,1,13
70381,23978,1999,138,2,011000000000,1153,1,1,36
70381,24967,1999,843,8,000011111111,7028,1,1,35
70448,,1999,252,3,,2096,2,1,-9
70466,30887,1999,4269,5,001010101010,35575,1,1,36
70723,,1999,253,5,,2105,2,4,-9
70833,23834,1999,12,2,101000000000,103,1,1,32
71161,13781,1999,1074,5,111110000000,10742,1,2,1
71296,2225,1999,59,1,100000000000,491,1,1,1
71296,8420,1999,18,1,000000001000,146,1,3,4
71436,25238,1999,8490,12,111111111111,70750,1,2,1
71499,23668,1999,736,2,000000000101,7360,1,2,1
71645,3444,1999,83,2,000100100000,689,1,3,14
71863,28222,1999,654,3,000000000011,5449,1,4,14
72166,22085,1999,10,1,000000000001,86,1,2,32
72197,,1999,2950,3,,24583,2,1,-9
72452,24859,1999,3196,1,010000000000,26632,1,1,1
72678,29881,1999,342,3,000001001001,2849,1,4,36
72684,12166,1999,294,1,000000000001,2944,1,3,1
72684,,1999,4635,13,,38627,2,3,-9
72727,23747,1999,1448,5,000111110000,12068,1,1,1
73145,26391,1999,192,1,000000100000,1921,1,5,1
73145,26421,1999,289,2,000000100001,2892,1,2,1
73187,1769,1999,614,8,011111111000,5113,1,1,18
73270,11967,1999,973,8,000111111100,9730,1,1,5
73277,24890,1999,2095,2,010000000100,17456,1,3,13
73496,26566,1999,50,3,000000110010,417,1,5,26
73644,1940,1999,15,1,000000100000,147,1,4,36
73692,20981,1999,52,1,000000000100,430,1,1,20
73941,9850,1999,2009,8,000111101111,16742,1,1,1
73960,15722,1999,589,2,000000000011,4906,1,2,1
73997,1410,1999,101,7,000000111111,839,1,2,1
73997,9461,1999,233,4,011000110000,1945,1,1,36
73997,17726,1999,88,4,000001011100,736,1,2,36
74010,,1999,3841,5,,32004,2,1,-9
74066,6727,1999,338,2,000001000001,2815,1,5,14
74066,17791,1999,185,2,000100010000,1545,1,5,14
74082,27411,1999,177,6,011111100000,1477,1,3,29
74146,24056,1999,3434,4,000110100001,34344,1,3,1
74147,12273,1999,1480,3,010001100000,12335,1,4,14
74199,,1999,437,1,,3641,2,3,-9
74550,18539,1999,1270,12,111111111111,10587,1,3,1
74852,2343,1999,167,1,000000000001,1668,1,5,1
74852,13754,1999,349,1,000000000001,3486,1,5,1
75000,17240,1999,305,2,000000011000,2545,1,1,36
75626,19690,1999,530,3,111000000000,4416,1,1,36
75683,1331,1999,638,4,000000001111,6383,1,1,1
75812,21951,1999,80,2,000011000000,663,1,1,32
75935,21499,1999,8800,9,111111111000,73332,1,1,1
76274,17082,1999,1139,9,111111111000,9490,1,3,1
76285,25244,1999,302,7,101111000011,2515,1,4,35
76732,6794,1999,131,3,000101010000,1093,1,1,14
77148,28207,1999,7747,4,000000001111,64557,1,1,1
77232,,1999,196,1,,1635,2,2,-9
77238,20061,1999,98,1,000000000001,981,1,2,1
77265,14421,1999,35,1,000000000001,293,1,3,29
77431,19401,1999,5888,1,000000000100,49063,1,1,1
77464,10751,1999,43,2,001000000000,427,1,2,1
77464,12019,1999,1390,8,011111100011,13903,1,2,1
77796,3813,1999,57,2,000000000101,477,1,1,36
78495,26276,1999,3533,1,000000000001,29438,1,2,1
78641,5816,1999,1153,2,000000100001,11527,1,1,13
78641,8263,1999,19,3,000010100001,186,1,1,4
78641,22640,1999,389,2,000000101000,3889,1,1,1
78641,24932,1999,33,3,000000101000,328,1,1,4
78641,30397,1999,13,1,000100000000,134,1,1,1
78657,26242,1999,3238,2,000001000001,26985,1,2,1
78691,763,1999,114,1,000000000010,1141,1,2,36
78691,3599,1999,703,5,000101001010,7034,1,2,1
78691,26615,1999,115,1,000000000010,1147,1,2,1
78913,9832,1999,1178,8,000011111111,9813,1,2,1
78971,,1999,265,1,,2208,2,1,-9
78985,10454,1999,639,6,001000011111,5876,1,1,29
78989,15369,1999,456,2,000000100001,3800,1,5,14
78989,26128,1999,59,3,011100000000,491,1,5,36
79358,25044,1999,8367,1,000000000001,69722,1,1,36
