id_individual,contribution,cont_type,contribution_year,work_area,compensation
219355,238.44995117,1,1997,5,2384.5
219710,249.84997559,1,1997,1,2498.5
219785,1226.5898438,1,1997,1,12265.898438
219983,157.51989746,1,1997,2,1575.1992188
220184,1568.0097656,1,1997,2,15680.09375
220254,0.9199995995,1,1997,3,9.1999969482
220481,602.37988281,1,1997,2,6023.796875
220896,272.31982422,1,1997,1,2723.1992188
221155,722.20996094,1,1997,4,7222.0976563
221203,2943.7988281,1,1997,1,29438
221257,2292.5488281,2,1997,1,22925.5
221288,5.1699981689,1,1997,2,51.699981689
221558,883.13964844,1,1997,1,8831.3984375
221826,1098.4697266,1,1997,1,10984.695313
221994,3.0999984741,1,1997,3,31
222006,7083.0976563,1,1997,2,70831
222092,6197.4765625,1,1997,2,61974.78125
222096,450.34985352,1,1997,4,4503.5
222122,1962.5390625,1,1997,3,19625.390625
222322,2179.25,1,1997,1,21792.5
222415,13.789993286,1,1997,1,137.89990234
222447,294.37988281,1,1997,1,2943.7988281
222486,1341.5498047,1,1997,1,13415.5
222490,451.37988281,2,1997,4,4513.796875
222543,1177.5195313,1,1997,1,11775.195313
222682,8.2899932861,1,1997,5,82.899963379
222856,2453.1699219,1,1997,1,24531.6875
222965,331.30981445,1,1997,4,3313.0996094
223081,11.539993286,1,1997,1,115.39996338
223169,785.00976563,1,1997,3,7850.0976563
223216,2943.7988281,1,1997,1,29438
223261,4906.3398438,1,1997,2,49063.375
223419,9812.6796875,1,1997,1,98126.75
223521,367.97998047,1,1997,1,3679.7988281
223605,2201.8789063,1,1997,2,22018.796875
223884,1781.7792969,1,1997,2,17817.796875
224296,3581.6289063,1,1997,3,35816.28125
224372,91.409973145,1,1997,4,914.09960938
224455,686.88964844,1,1997,1,6868.8984375
224498,3925.1191406,1,1997,1,39251.1875
224794,12.38999939,1,1997,1,123.89996338
225273,124.97998047,2,1997,4,1249.7998047
225333,266.30981445,1,1997,3,2663.0996094
225554,1177.5195313,1,1997,1,11775.195313
226187,36.799987793,1,1997,2,368
226259,1962.5390625,1,1997,2,19625.390625
226556,245.31994629,1,1997,1,2453.1992188
226606,766.36962891,1,1997,2,7663.6992188
227004,4560.3476563,1,1997,1,45603.5
227244,61.329986572,1,1997,1,613.29980469
227251,588.75976563,1,1997,4,5887.5976563
227644,9.1599960327,1,1997,1,91.599975586
227879,266.51977539,1,1997,1,2665.1992188
228037,490.62988281,1,1997,2,4906.296875
228261,827.35986328,2,1997,3,8273.59375
228742,2747.5488281,1,1997,2,27475.5
229095,2649.4199219,1,1997,2,26494.1875
229119,3.2099990845,1,1997,3,32.099975586
229150,1370.4091797,1,1997,2,13704.09375
229256,21.879989624,1,1997,3,218.79992676
229307,270.32983398,1,1997,2,2703.2988281
229684,574.03955078,1,1997,2,5740.3984375
229938,1119.6298828,1,1997,2,11196.296875
230073,45.009979248,1,1997,1,450.09985352
230096,4.9499969482,1,1997,3,49.5
230122,360.62988281,1,1997,3,3606.2988281
230277,7083.0976563,1,1997,2,70831
230350,3826.8183594,1,1997,2,38268.1875
230475,945.11962891,1,1997,1,9451.1953125
230520,490.62988281,1,1997,1,4906.296875
230628,378.27978516,1,1997,3,3782.7988281
230661,0.8499999046,1,1997,2,8.5
230746,588.75976563,1,1997,1,5887.5976563
230900,392.50976563,1,1997,1,3925.0996094
231005,3806.3085938,1,1997,2,38063.09375
231032,836.03955078,1,1997,2,8360.3984375
231172,506.42993164,1,1997,2,5064.296875
231198,7083.0976563,1,1997,2,70831
231245,1500.7695313,1,1997,1,15007.695313
231313,109.81994629,1,1997,3,1098.1992188
231448,595.12988281,1,1997,1,5951.296875
231598,5.9499969482,1,1997,2,59.5
231634,25.269989014,1,1997,2,252.69995117
231640,7.4399986267,1,1997,1,74.399963379
232260,3721.0683594,1,1997,1,37210.6875
232553,978.10986328,1,1997,1,9781.09375
232709,1471.8994141,1,1997,3,14719
232975,1177.5195313,1,1997,1,11775.195313
233034,1211.8691406,1,1997,1,12118.695313
233107,4415.7070313,1,1997,1,44157.09375
233197,147.18994141,1,1997,3,1471.8994141
233387,1648.0097656,2,1997,2,16480.09375
233460,73.599975586,1,1997,1,736
233920,1520.9697266,1,1997,4,15209.695313
233930,1471.8994141,1,1997,1,14719
233970,5396.96875,1,1997,1,53969.6875
234052,1090.2890625,1,1997,5,10902.898438
234245,231.88989258,1,1997,1,2318.8984375
234553,883.13964844,1,1997,3,8831.3984375
234554,206.13989258,1,1997,3,2061.3984375
234586,2189.2089844,1,1997,2,21892.09375
234696,5177.4765625,1,1997,3,51774.78125
234822,735.94970703,1,1997,2,7359.5
234910,2055.5,1,1997,2,20555
235066,2678.7597656,1,1997,1,26787.59375
235252,1226.5898438,1,1997,3,12265.898438
235352,52.399993896,1,1997,1,524
235379,245.9699707,1,1997,3,2459.6992188
235946,194.18994141,1,1997,5,1941.8994141
236235,36.489990234,1,1997,1,364.89990234
236240,4,1,1997,4,40
236627,25,1,1997,4,250
236699,258.22998047,2,1997,4,2582.2988281
236887,256.67993164,1,1997,3,2566.7988281
236949,3336.3085938,1,1997,1,33363.09375
237147,8.2399978638,1,1997,5,82.399963379
237157,173.52990723,2,1997,3,1735.2998047
237460,80.559997559,1,1997,2,805.59960938
237730,1471.8994141,1,1997,1,14719
238187,20.219985962,1,1997,1,202.19995117
238191,1385.6494141,2,1997,1,13856.5
238352,194.83996582,1,1997,2,1948.3994141
238493,2453.1699219,1,1997,3,24531.6875
238499,42.41998291,1,1997,5,424.19995117
238573,5.6999969482,1,1997,2,57
239038,20.019989014,1,1997,3,200.19995117
239320,367.97998047,1,1997,1,3679.7988281
239349,42.789978027,1,1997,2,427.89990234
239543,33.75,1,1997,3,337.5
239829,605.59960938,3,1997,3,6056
240081,4,1,1997,3,40
240181,2355.0390625,1,1997,3,23550.390625
240225,4296.9179688,1,1997,3,42969.1875
240336,1354.1494141,2,1997,4,13541.5
240584,2.2699985504,1,1997,1,22.699996948
240680,980.87988281,1,1997,1,9808.796875
240722,12.799995422,1,1997,2,128
240826,2637.1582031,1,1997,1,26371.59375
240883,637.48974609,1,1997,2,6374.8984375
240951,5985.7382813,1,1997,1,59857.375
241524,127.55999756,1,1997,1,1275.5996094
241668,2060.6582031,1,1997,2,20606.59375
241804,542.27978516,1,1997,3,5422.796875
242136,22.739990234,1,1997,1,227.39990234
242306,2943.7988281,1,1997,1,29438
242420,1627.359375,2,1997,3,16273.59375
242569,376.52978516,1,1997,2,3765.2988281
242901,253.89990234,1,1997,3,2539
242937,2.4899997711,1,1997,2,24.899993896
242956,1962.5390625,1,1997,1,19625.390625
243030,349.70996094,1,1997,1,3497.0996094
243217,98.129943848,1,1997,5,981.29980469
243609,3467.7988281,2,1997,2,34678
243735,1126.5498047,1,1997,1,11265.5
243755,48.129974365,1,1997,2,481.29980469
243923,13.219993591,1,1997,2,132.19995117
244193,5422.796875,1,1997,2,54228
244264,3679.7597656,1,1997,1,36797.59375
244382,747.63964844,1,1997,3,7476.3984375
244386,2060.6582031,1,1997,1,20606.59375
244428,1884.0595703,1,1997,1,18840.59375
244598,1619.0898438,1,1997,1,16190.898438
244617,241.69995117,1,1997,2,2417
244637,2943.7988281,1,1997,1,29438
244686,558.80957031,1,1997,1,5588.0976563
244963,539.69970703,1,1997,3,5397
245159,247.27990723,1,1997,3,2472.7988281
245165,226.91992188,1,1997,3,2269.1992188
245206,351.70996094,2,1997,3,3517.0996094
245452,2.2699985504,1,1997,2,22.699996948
245472,1030.3291016,1,1997,3,10303.296875
245663,3637.4082031,2,1997,3,36374.09375
245715,10.299995422,1,1997,3,103
245737,4.7799987793,1,1997,2,47.799987793
245815,2453.1699219,1,1997,2,24531.6875
246111,2.9799995422,1,1997,2,29.799987793
246396,43.449981689,1,1997,3,434.5
246742,6340.5390625,1,1997,1,63405.375
246743,33.719970703,1,1997,4,337.19995117
247318,565.86962891,1,1997,1,5658.6992188
247367,1177.5195313,1,1997,2,11775.195313
247380,2241.4199219,1,1997,3,22414.1875
247388,4914.3398438,1,1997,2,49143.375
247802,157.51989746,1,1997,3,1575.1992188
247926,3656.2792969,1,1997,2,36562.78125
248021,3679.7597656,1,1997,2,36797.59375
248135,490.62988281,1,1997,2,4906.296875
248790,158.80993652,1,1997,2,1588.0996094
248849,49.869995117,1,1997,3,498.69995117
249106,988.59960938,1,1997,3,9886
249183,1176.4892578,2,1997,3,11764.898438
249219,230.57995605,1,1997,2,2305.7988281
249320,20.629989624,1,1997,1,206.29992676
249502,883.39990234,1,1997,1,8834
249950,95.029968262,1,1997,4,950.29980469
249967,2326.2988281,1,1997,1,23263
249971,318.90991211,1,1997,3,3189.0996094
250058,567.32958984,1,1997,1,5673.296875
250141,7083.0976563,1,1997,1,70831
250272,14.719993591,1,1997,4,147.19995117
250356,98.129943848,1,1997,3,981.29980469
250576,381.50976563,2,1997,3,3815.0996094
251101,1177.5195313,1,1997,3,11775.195313
251414,2129.3496094,2,1997,1,21293.5
251952,295.34985352,1,1997,4,2953.5
252069,1090.7597656,1,1997,3,10907.59375
252084,218.55993652,3,1997,4,2185.5996094
252170,735.9296875,1,1997,3,7359.296875
252355,1403.2099609,1,1997,1,14032.09375
252362,1368.7695313,1,1997,2,13687.695313
252621,692.07958984,1,1997,1,6920.796875
252769,1604.7998047,1,1997,1,16048
252993,981.26953125,1,1997,3,9812.6953125
253059,331.17993164,1,1997,2,3311.7988281
253270,1717.2197266,1,1997,2,17172.1875
253333,378.04980469,1,1997,2,3780.5
253477,2458.4296875,1,1997,1,24584.296875
254169,3925.0683594,1,1997,3,39250.6875
254246,1453.7294922,1,1997,2,14537.296875
254529,283.01977539,1,1997,1,2830.1992188
254591,4.7699966431,1,1997,3,47.699981689
254738,873.88964844,1,1997,2,8738.8984375
254901,529.87988281,1,1997,2,5298.796875
254927,146.64990234,1,1997,1,1466.5
254946,364.97998047,1,1997,1,3649.7988281
254953,503.54980469,1,1997,4,5035.5
254993,2109.9785156,1,1997,4,21099.796875
255055,22.399993896,1,1997,2,224
255056,223.47998047,1,1997,1,2234.7988281
255148,612.25976563,1,1997,2,6122.5976563
255152,241.69995117,1,1997,1,2417
255266,145.34997559,1,1997,3,1453.5
255466,92.08996582,1,1997,1,920.89990234
255611,539.69970703,1,1997,1,5397
255635,3334.7597656,1,1997,1,33347.59375
255654,3.3499984741,1,1997,1,33.5
255921,353.25976563,1,1997,1,3532.5996094
255944,630.09960938,1,1997,2,6301
256106,1302.7099609,1,1997,2,13027.09375
256641,316.93994141,1,1997,1,3169.3984375
257450,75.33996582,1,1997,2,753.39990234
257668,1607.7294922,1,1997,1,16077.296875
257742,1148.0791016,1,1997,1,11480.796875
257837,9.3299942017,1,1997,1,93.299987793
257928,0.1999999285,1,1997,2,2
257971,122.5199585,1,1997,1,1225.1992188
258004,4549.3671875,1,1997,4,45493.6875
258023,883.13964844,1,1997,1,8831.3984375
258190,49.779998779,1,1997,1,497.79980469
258214,320.7199707,1,1997,1,3207.1992188
258255,1545.5,1,1997,1,15455
258286,1150.6699219,1,1997,1,11506.695313
258579,56.289978027,1,1997,3,562.89990234
258790,62.679992676,1,1997,3,626.79980469
259190,735.68994141,1,1997,1,7356.8984375
259751,630.45996094,1,1997,3,6304.5976563
259946,2247.0996094,1,1997,2,22471
259950,9.9299926758,1,1997,1,99.299987793
260048,66.189941406,1,1997,2,661.89990234
260436,7082.6875,1,1997,1,70826.875
260475,441.56982422,1,1997,1,4415.6992188
260716,1244.9697266,1,1997,1,12449.695313
260799,362.28979492,1,1997,1,3622.8984375
260948,1513,1,1997,2,15130
260982,883.13964844,1,1997,1,8831.3984375
261325,1030.3291016,1,1997,2,10303.296875
261347,88.309997559,1,1997,1,883.09960938
261547,735.94970703,1,1997,1,7359.5
261594,228.86999512,1,1997,2,2288.6992188
261819,131.26989746,1,1997,2,1312.6992188
261903,4642.8164063,2,1997,2,46428.1875
262220,115.91998291,1,1997,1,1159.1992188
263086,2207.8496094,1,1997,2,22078.5
263174,985.66992188,1,1997,5,9856.6953125
263271,19.589996338,1,1997,4,195.89990234
263382,58.819976807,1,1997,1,588.19970703
263423,909.96972656,1,1997,3,9099.6953125
263528,1962.5390625,1,1997,2,19625.390625
263789,71.789978027,1,1997,1,717.89990234
263843,1733.8691406,2,1997,1,17338.6875
264097,28.989990234,1,1997,1,289.89990234
264367,981.26953125,1,1997,2,9812.6953125
264528,1594.5595703,1,1997,1,15945.59375
264531,2868.1582031,1,1997,2,28681.59375
264601,45.709991455,1,1997,1,457.09985352
264690,6455.7070313,1,1997,2,64557.09375
264888,4937.3789063,1,1997,3,49373.78125
265172,189.9699707,1,1997,1,1899.6992188
265225,16.009994507,1,1997,3,160.09997559
265271,500.62988281,1,1997,3,5006.296875
265370,735.94970703,1,1997,4,7359.5
265419,306.77978516,2,1997,1,3067.7988281
265459,970.93994141,2,1997,1,9709.3984375
265591,937.88964844,2,1997,2,9378.8984375
265808,294.37988281,1,1997,4,2943.7988281
265837,343.43994141,1,1997,3,3434.3984375
265871,2045.9394531,1,1997,2,20459.390625
265984,5629.3789063,1,1997,1,56293.78125
266511,91.309997559,1,1997,2,913.09960938
266558,378.39990234,1,1997,1,3784
266618,2943.7988281,1,1997,2,29438
266644,7083.2070313,1,1997,3,70832.0625
266759,3000.609375,1,1997,1,30006.09375
266777,230.33996582,2,1997,4,2303.3984375
266856,19.289993286,1,1997,1,192.89990234
266981,1173.8896484,3,1997,3,11738.898438
267210,874.29980469,2,1997,1,8743
267309,1349.2392578,1,1997,1,13492.398438
267324,2.3799991608,1,1997,1,23.799987793
267396,112.58996582,1,1997,1,1125.8994141
267691,2349.1992188,1,1997,3,23492
267856,883.13964844,1,1997,3,8831.3984375
268170,264.67993164,1,1997,3,2646.7988281
268297,154.31994629,1,1997,3,1543.1992188
268299,399.53979492,2,1997,1,3995.3984375
268675,245.31994629,1,1997,3,2453.1992188
269251,1962.5390625,1,1997,3,19625.390625
269502,193.35998535,1,1997,1,1933.5996094
269889,945.54980469,1,1997,1,9455.5
270140,889.88964844,1,1997,2,8898.8984375
270151,1231.75,2,1997,1,12317.5
270260,862.47998047,2,1997,3,8624.796875
270537,155.03991699,1,1997,1,1550.3994141
270685,1471.8994141,1,1997,1,14719
270862,264.93994141,1,1997,2,2649.3984375
271301,790.69970703,2,1997,4,7907
271342,2643.71875,2,1997,1,26437.1875
271374,0.1699999571,1,1997,1,1.6999998093
271422,1471.8994141,1,1997,1,14719
271559,1908.1396484,1,1997,1,19081.390625
271583,1638.9492188,1,1997,3,16389.5
271683,821.93994141,1,1997,4,8219.3984375
271714,1152,1,1997,1,11520
271791,18.979995728,1,1997,1,189.79992676
272056,201.84997559,1,1997,2,2018.5
272164,359.44995117,2,1997,2,3594.5
272398,2521.46875,1,1997,2,25214.6875
272587,3434.828125,1,1997,2,34348.28125
272685,516.45996094,2,1997,3,5164.5976563
272990,404.76977539,1,1997,3,4047.6992188
273105,2268.2792969,1,1997,2,22682.796875
273245,2355.0390625,1,1997,3,23550.390625
273684,642.46972656,1,1997,2,6424.6992188
273844,4906.3398438,1,1997,1,49063.375
274272,7083.0976563,1,1997,3,70831
274738,37.799987793,1,1997,1,378
274762,2453.1699219,1,1997,2,24531.6875
275181,2943.7988281,1,1997,2,29438
275690,415.07983398,1,1997,3,4150.796875
275945,699.27978516,2,1997,2,6992.796875
276012,51.649993896,1,1997,4,516.5
276273,405.65991211,1,1997,1,4056.5996094
276383,1226.5898438,1,1997,1,12265.898438
276487,14.739997864,1,1997,1,147.39990234
276488,196.25,1,1997,1,1962.5
276889,147.18994141,1,1997,1,1471.8994141
276915,191.34997559,1,1997,2,1913.5
276999,41.5,1,1997,5,415
277201,981.26953125,1,1997,3,9812.6953125
277215,7.9799995422,1,1997,1,79.799987793
277237,4.8499984741,1,1997,2,48.5
277286,1115.0292969,1,1997,3,11150.296875
277602,2355.0390625,1,1997,1,23550.390625
277681,103.75,1,1997,3,1037.5
277769,1291.1396484,1,1997,4,12911.398438
277778,2649.4199219,1,1997,2,26494.1875
277906,5681.0273438,1,1997,1,56810.28125
278195,2116.9589844,1,1997,3,21169.59375
278222,2561.109375,1,1997,1,25611.09375
278563,274.75976563,1,1997,4,2747.5996094
278635,3049.6796875,1,1997,1,30496.796875
278828,961.30957031,1,1997,1,9613.09375
279222,40,1,1997,3,400
279228,1165.75,1,1997,2,11657.5
279465,2374.9589844,2,1997,4,23749.59375
279567,4.6999969482,1,1997,1,47
279601,1.9899997711,1,1997,1,19.899993896
279698,78.449951172,1,1997,1,784.5
280032,200.25,1,1997,1,2002.5
280122,3557.6191406,1,1997,1,35576.1875
280144,49.059997559,1,1997,4,490.59985352
280281,101.28997803,1,1997,1,1012.8999023
280323,17.169998169,1,1997,1,171.69995117
280519,1619.0898438,1,1997,1,16190.898438
280540,2463.9589844,1,1997,3,24639.59375
280826,177.2598877,1,1997,1,1772.5996094
280866,131.04992676,1,1997,2,1310.5
281030,112.4699707,1,1997,2,1124.6992188
281358,56.659973145,1,1997,1,566.59960938
281419,3099.1582031,1,1997,1,30991.59375
281434,981.26953125,1,1997,4,9812.6953125
281576,633.58984375,1,1997,2,6335.8984375
281716,274.75976563,1,1997,3,2747.5996094
281747,315.05981445,1,1997,2,3150.5996094
281931,750.9296875,2,1997,4,7509.296875
282143,1964.0898438,1,1997,1,19640.890625
282159,551.05957031,1,1997,4,5510.5976563
282251,47.839996338,1,1997,2,478.39990234
282370,613.28955078,1,1997,2,6132.8984375
282510,169.26989746,1,1997,2,1692.6992188
282923,850.98974609,1,1997,1,8509.8984375
282972,1185.7890625,1,1997,3,11857.898438
283146,205.5,1,1997,1,2055
283384,3817.1289063,1,1997,1,38171.28125
283518,610.38964844,1,1997,2,6103.8984375
284413,2453.1699219,1,1997,1,24531.6875
284665,353.25976563,1,1997,1,3532.5996094
285136,1606.6992188,1,1997,1,16067
285418,24.029998779,1,1997,3,240.29992676
285641,4259.6796875,1,1997,2,42596.78125
285686,889.34960938,1,1997,3,8893.5
285988,49.059997559,1,1997,1,490.59985352
286119,1356.5996094,1,1997,1,13566
286150,7.8599967957,1,1997,1,78.599975586
286414,3434.4394531,1,1997,1,34344.375
286592,10.579994202,1,1997,1,105.79998779
286607,24.589996338,1,1997,3,245.89990234
286624,32.149993896,1,1997,1,321.5
286739,418.41992188,1,1997,4,4184.1992188
286752,99.939941406,1,1997,2,999.39990234
287358,1471.8994141,1,1997,1,14719
287877,613.28955078,1,1997,4,6132.8984375
288079,277.86987305,1,1997,1,2778.6992188
288241,156.57995605,1,1997,1,1565.7998047
288537,97.769958496,1,1997,2,977.69970703
288643,515.6796875,1,1997,1,5156.796875
288932,490.62988281,1,1997,1,4906.296875
289495,3.9199981689,1,1997,1,39.199981689
289562,1470.8691406,1,1997,2,14708.695313
289613,171.45996094,2,1997,3,1714.5996094
289951,704.44970703,1,1997,3,7044.5
289960,899.66992188,2,1997,4,8996.6953125
289975,4121.328125,1,1997,1,41213.28125
290115,30.759994507,1,1997,1,307.59985352
290774,7.1299972534,1,1997,2,71.299987793
290794,1766.2792969,1,1997,1,17662.796875
290860,147.67993164,1,1997,1,1476.7998047
291159,1623.4892578,2,1997,1,16234.898438
291706,258.22998047,1,1997,1,2582.2988281
291831,588.75976563,1,1997,1,5887.5976563
291910,2135.75,1,1997,2,21357.5
292052,2453.1699219,1,1997,3,24531.6875
292892,533.41992188,1,1997,2,5334.1992188
293078,770.78955078,1,1997,3,7707.8984375
293185,73.599975586,1,1997,4,736
293204,2490.7382813,1,1997,5,24907.390625
294234,1776.5390625,1,1997,5,17765.390625
294267,6.719997406,1,1997,2,67.199951172
294379,26.809997559,1,1997,1,268.09985352
294606,12.269996643,1,1997,1,122.69995117
294627,981.26953125,1,1997,5,9812.6953125
294809,1471.8994141,1,1997,3,14719
294941,45.429992676,1,1997,1,454.29980469
295040,934.05957031,1,1997,1,9340.59375
295135,4955.3984375,1,1997,2,49554
295236,1717.2197266,1,1997,2,17172.1875
295240,392.50976563,1,1997,2,3925.0996094
296038,1987.3095703,1,1997,1,19873.09375
296323,738.15966797,1,1997,3,7381.5976563
296412,2067.2988281,1,1997,1,20673
296555,1177.5195313,1,1997,2,11775.195313
296677,382.69995117,1,1997,1,3827
296967,258.22998047,1,1997,3,2582.2988281
297084,14.959999084,1,1997,1,149.59997559
297094,232.07995605,1,1997,2,2320.7988281
297300,9.8099975586,1,1997,3,98.099975586
297588,1892.5791016,1,1997,2,18925.796875
297622,350.30981445,1,1997,4,3503.0996094
297680,567.41992188,1,1997,2,5674.1992188
297743,4415.7070313,1,1997,1,44157.09375
298029,39.839996338,1,1997,1,398.39990234
298484,4886.7070313,1,1997,1,48867.09375
298809,2.8699989319,1,1997,1,28.699996948
299042,176.62988281,1,1997,3,1766.2998047
299167,4415.7070313,1,1997,1,44157.09375
299725,43.099975586,1,1997,2,431
299902,3434.4394531,1,1997,1,34344.375
300020,378.20996094,1,1997,1,3782.0996094
300186,7083.2070313,1,1997,2,70832.0625
300643,162.16992188,1,1997,4,1621.6992188
300707,47.619995117,1,1997,2,476.19995117
300850,5.3699989319,1,1997,1,53.699981689
300964,1639.2294922,3,1997,5,16392.296875
301152,2767.1796875,1,1997,1,27671.796875
301209,1403.2099609,1,1997,1,14032.09375
301266,8.0399932861,1,1997,1,80.399963379
301315,1962.5390625,1,1997,1,19625.390625
301428,3047.0996094,2,1997,2,30471
301598,115.82995605,1,1997,3,1158.2998047
301888,297.47998047,1,1997,2,2974.7988281
301894,176.62988281,1,1997,1,1766.2998047
302114,3532.5683594,1,1997,1,35325.6875
302364,33.569976807,1,1997,2,335.69995117
302429,1373.7792969,1,1997,1,13737.796875
302459,3189.1191406,3,1997,3,31891.1875
302506,2531.6699219,1,1997,4,25316.6875
302664,1.029999733,1,1997,2,10.299995422
302943,2453.1699219,1,1997,1,24531.6875
303838,295.75976563,1,1997,2,2957.5996094
303913,981.26953125,1,1997,1,9812.6953125
303945,171.97998047,1,1997,1,1719.7998047
304177,245.31994629,1,1997,1,2453.1992188
304177,735.32958984,1,1997,1,7353.296875
304299,7.8499984741,1,1997,3,78.5
304488,981.26953125,1,1997,1,9812.6953125
304521,24.529998779,1,1997,1,245.29992676
304530,7.5099983215,1,1997,1,75.099975586
304815,1351.8798828,1,1997,3,13518.796875
305026,602.59960938,1,1997,1,6026
305224,559.31982422,1,1997,5,5593.1992188
305465,113.09997559,2,1997,4,1131
305481,207.55993652,1,1997,1,2075.5996094
305562,404.12988281,1,1997,1,4041.2988281
306139,128.78991699,1,1997,3,1287.8994141
306405,981.26953125,1,1997,3,9812.6953125
306504,1865.859375,1,1997,3,18658.59375
306714,196.25,1,1997,3,1962.5
306750,5939.25,1,1997,1,59392.5
307076,1324.7099609,1,1997,3,13247.09375
307585,171.97998047,1,1997,2,1719.7998047
307613,560.86962891,2,1997,1,5608.6992188
307668,883.13964844,1,1997,2,8831.3984375
307832,2.5199985504,1,1997,1,25.199996948
307861,12.859992981,1,1997,1,128.59997559
307884,1349.2392578,1,1997,2,13492.398438
308467,3434.4394531,1,1997,1,34344.375
308583,3.8799991608,1,1997,1,38.799987793
308952,2943.7988281,1,1997,1,29438
308968,98.129943848,1,1997,1,981.29980469
308998,81.729980469,1,1997,3,817.29980469
309155,49.059997559,1,1997,1,490.59985352
309257,1658.3398438,1,1997,2,16583.390625
309298,1403.2099609,1,1997,2,14032.09375
309339,10.069999695,1,1997,1,100.69995117
310019,4811.3085938,1,1997,2,48113.09375
310366,11.339996338,1,1997,2,113.39996338
310717,441.56982422,1,1997,2,4415.6992188
310847,34.859985352,1,1997,1,348.59985352
311216,10.299995422,1,1997,1,103
311392,4204.7578125,2,1997,2,42047.59375
311401,981.26953125,1,1997,3,9812.6953125
311423,204,1,1997,2,2040
311527,14.509994507,1,1997,2,145.09997559
311690,3925.0683594,1,1997,1,39250.6875
311840,0.8399996758,1,1997,1,8.3999938965
312463,1443.5,1,1997,1,14435
312707,1891.1191406,1,1997,1,18911.1875
312808,488.27978516,1,1997,1,4882.796875
312817,198.93994141,1,1997,1,1989.3994141
312983,98.639953613,1,1997,2,986.39990234
313470,73.41998291,1,1997,3,734.19970703
313926,9.8099975586,1,1997,1,98.099975586
314132,24.529998779,1,1997,2,245.29992676
314159,416.25976563,1,1997,1,4162.5976563
314184,4.5599975586,1,1997,3,45.599975586
314394,1.5399999619,1,1997,1,15.399993896
314699,2023.8691406,1,1997,2,20238.6875
314843,678.83984375,1,1997,1,6788.3984375
315119,568.66992188,1,1997,1,5686.6992188
315317,229.77990723,1,1997,5,2297.7988281
315349,14.879997253,1,1997,1,148.79992676
316109,2620.7695313,1,1997,1,26207.6875
316173,397.66992188,1,1997,2,3976.6992188
316258,474.34985352,1,1997,4,4743.5
316291,554.31982422,2,1997,2,5543.1992188
316636,38.009979248,1,1997,5,380.09985352
316945,2.2199993134,1,1997,1,22.199996948
317071,9125.7890625,1,1997,2,91257.875
317441,834.07958984,1,1997,1,8340.796875
317605,76.729980469,1,1997,4,767.29980469
317664,98.129943848,1,1997,3,981.29980469
318013,539.79980469,1,1997,3,5398
318016,6588.9570313,2,1997,1,65889.5625
318078,93.219970703,1,1997,5,932.19970703
318321,58.879974365,1,1997,2,588.79980469
318917,490.62988281,1,1997,3,4906.296875
318919,159.45996094,1,1997,1,1594.5996094
319249,252.61999512,1,1997,2,2526.1992188
319264,4906.3398438,1,1997,2,49063.375
319342,2207.8496094,1,1997,2,22078.5
319434,984.36962891,2,1997,1,9843.6953125
319530,4607.828125,2,1997,1,46078.28125
319588,1293.6992188,1,1997,2,12937
319916,19.629989624,1,1997,3,196.29992676
319983,619.22998047,2,1997,4,6192.296875
319995,196.25,1,1997,1,1962.5
320053,3.7299995422,1,1997,1,37.299987793
320060,188.10998535,1,1997,2,1881.0996094
320153,7075.4570313,1,1997,1,70754.5625
320529,17.659988403,1,1997,2,176.59997559
320560,3616.2285156,1,1997,2,36162.28125
320615,765.38964844,1,1997,3,7653.8984375
320736,6817.2265625,1,1997,4,68172.25
320791,51.649993896,1,1997,2,516.5
320836,1471.8994141,1,1997,2,14719
321224,13.38999939,1,1997,1,133.89990234
321704,1070.75,3,1997,2,10707.5
321775,118.57995605,1,1997,1,1185.7998047
321898,63.329986572,1,1997,1,633.29980469
321961,4906.3398438,1,1997,3,49063.375
322161,35.639984131,1,1997,3,356.39990234
322401,3.609998703,1,1997,2,36.099975586
322454,9.9199981689,1,1997,1,99.199951172
322876,1083.5292969,1,1997,1,10835.296875
323071,272.56982422,1,1997,3,2725.6992188
323213,52.539978027,1,1997,1,525.39990234
323247,2943.7988281,1,1997,2,29438
323553,5.1499977112,1,1997,2,51.5
323723,882.87988281,1,1997,3,8828.796875
323940,117.75,1,1997,2,1177.5
324092,5706.0664063,1,1997,2,57060.6875
324138,206.06994629,1,1997,1,2060.6992188
324205,681,1,1997,3,6810
324281,315.17993164,1,1997,3,3151.7988281
324370,137.37988281,1,1997,2,1373.7998047
324371,1471.8994141,1,1997,2,14719
324518,1309.9892578,1,1997,1,13099.898438
324593,2.0599994659,1,1997,2,20.599990845
324749,684.12988281,1,1997,2,6841.296875
325347,1020.5195313,1,1997,1,10205.195313
325838,115.2199707,1,1997,1,1152.1992188
326168,529.36962891,1,1997,2,5293.6992188
326576,1260.6699219,1,1997,3,12606.695313
326680,6337.3476563,1,1997,1,63373.5
326880,490.62988281,1,1997,2,4906.296875
326988,1545.5,1,1997,3,15455
327024,543.96972656,1,1997,2,5439.6992188
327472,2742.0898438,1,1997,1,27420.890625
327666,54.109985352,1,1997,2,541.09960938
327711,1962.5390625,1,1997,2,19625.390625
327993,1910.9296875,2,1997,2,19109.296875
328191,4703.3671875,1,1997,1,47033.6875
328671,25.299987793,1,1997,4,253
